Fault,Attack,Load Changes,AGC,PSS,Fault location,Fault type,Attack location,Attack type,Attack start time (sec),Attack end time (sec),Attack duration (sec),Attack amplitude (%),Location(s) of load changes,Magnitude(s) of load changes,Start time(s) for load changes,End time(s) for load changes
0,0,1,1,0,None,None,None,None,None,None,None,None,9  29   3  28  18  25  15  36,-0.13057   -0.052076    -0.37352     0.41891     0.42581    -0.76926    -0.31378     0.20161,8,
